"homeCode","awayCode","homeTeam","awayTeam","homeScore","awayScore","date","gameID","winner","loser","type","season"
"OAK","LA","Spiders","Aviators",16,25,2019-05-04,"2019-05-04-LA-SJ","Aviators","Spiders","regular","2019"
"PIT","IND","Thunderbirds","AlleyCats",16,19,2019-05-04,"2019-05-04-IND-PIT","AlleyCats","Thunderbirds","regular","2019"
"ATL","ATX","Hustle","Sol",23,19,2019-05-04,"2019-05-04-AUS-ATL","Hustle","Sol","regular","2019"
"PHI","OTT","Phoenix","Outlaws",21,16,2019-05-05,"2019-05-05-OTT-PHI","Phoenix","Outlaws","regular","2019"
"DET","MIN","Mechanix","Wind Chill",22,31,2019-05-05,"2019-05-05-MIN-DET","Wind Chill","Mechanix","regular","2019"
"CAR","ATX","Flyers","Sol",23,18,2019-05-05,"2019-05-05-AUS-RAL","Flyers","Sol","regular","2019"
"OAK","SEA","Spiders","Cascades",24,19,2019-05-11,"2019-05-11-SEA-SJ","Spiders","Cascades","regular","2019"
"LA","SD","Aviators","Growlers",21,27,2019-05-11,"2019-05-11-SD-LA","Growlers","Aviators","regular","2019"
"TB","CAR","Cannons","Flyers",19,24,2019-05-11,"2019-05-11-RAL-TB","Flyers","Cannons","regular","2019"
"TOR","OTT","Rush","Outlaws",25,24,2019-05-11,"2019-05-11-OTT-TOR","Rush","Outlaws","regular","2019"
"MAD","MIN","Radicals","Wind Chill",19,20,2019-05-11,"2019-05-11-MIN-MAD","Wind Chill","Radicals","regular","2019"
"NY","DC","Empire","Breeze",26,25,2019-05-11,"2019-05-11-DC-NY","Empire","Breeze","regular","2019"
"ATX","DAL","Sol","Legion",21,25,2019-05-11,"2019-05-11-DAL-AUS","Legion","Sol","regular","2019"
"PIT","CHI","Thunderbirds","Union",21,18,2019-05-11,"2019-05-11-CHI-PIT","Thunderbirds","Union","regular","2019"
"IND","ATL","AlleyCats","Hustle",22,27,2019-05-11,"2019-05-11-ATL-IND","Hustle","AlleyCats","regular","2019"
"SD","OAK","Growlers","Spiders",32,20,2019-05-17,"2019-05-17-SJ-SD","Growlers","Spiders","regular","2019"
"NY","TOR","Empire","Rush",22,17,2019-05-18,"2019-05-18-TOR-NY","Empire","Rush","regular","2019"
"ATX","TB","Sol","Cannons",17,19,2019-05-18,"2019-05-18-TB-AUS","Cannons","Sol","regular","2019"
"LA","OAK","Aviators","Spiders",25,21,2019-05-18,"2019-05-18-SJ-LA","Aviators","Spiders","regular","2019"
"CHI","MAD","Union","Radicals",22,25,2019-05-18,"2019-05-18-MAD-CHI","Radicals","Union","regular","2019"
"MIN","IND","Wind Chill","AlleyCats",11,13,2019-05-18,"2019-05-18-IND-MIN","AlleyCats","Wind Chill","regular","2019"
"PIT","DET","Thunderbirds","Mechanix",24,11,2019-05-18,"2019-05-18-DET-PIT","Thunderbirds","Mechanix","regular","2019"
"OTT","DC","Outlaws","Breeze",22,21,2019-05-18,"2019-05-18-DC-OTT","Outlaws","Breeze","regular","2019"
"CAR","ATL","Flyers","Hustle",25,22,2019-05-18,"2019-05-18-ATL-RAL","Flyers","Hustle","regular","2019"
"PHI","TOR","Phoenix","Rush",18,16,2019-05-19,"2019-05-19-TOR-PHI","Phoenix","Rush","regular","2019"
"DAL","TB","Legion","Cannons",28,21,2019-05-19,"2019-05-19-TB-DAL","Legion","Cannons","regular","2019"
"MTL","DC","Royal","Breeze",19,20,2019-05-19,"2019-05-19-DC-MTL","Breeze","Royal","regular","2019"
"ATL","TB","Hustle","Cannons",23,14,2019-05-25,"2019-05-25-TB-ATL","Hustle","Cannons","regular","2019"
"NY","OTT","Empire","Outlaws",20,15,2019-05-25,"2019-05-25-OTT-NY","Empire","Outlaws","regular","2019"
"PHI","MTL","Phoenix","Royal",15,25,2019-05-25,"2019-05-25-MTL-PHI","Royal","Phoenix","regular","2019"
"PIT","MIN","Thunderbirds","Wind Chill",24,17,2019-05-25,"2019-05-25-MIN-PIT","Thunderbirds","Wind Chill","regular","2019"
"TOR","MAD","Rush","Radicals",22,15,2019-05-25,"2019-05-25-MAD-TOR","Rush","Radicals","regular","2019"
"CHI","IND","Union","AlleyCats",18,17,2019-05-25,"2019-05-25-IND-CHI","Union","AlleyCats","regular","2019"
"DAL","ATX","Legion","Sol",20,15,2019-05-25,"2019-05-25-AUS-DAL","Legion","Sol","regular","2019"
"DC","MTL","Breeze","Royal",27,17,2019-05-26,"2019-05-26-MTL-DC","Breeze","Royal","regular","2019"
"DET","MAD","Mechanix","Radicals",14,16,2019-05-26,"2019-05-26-MAD-DET","Radicals","Mechanix","regular","2019"
"SEA","OAK","Cascades","Spiders",22,25,2019-06-01,"2019-06-01-SJ-SEA","Spiders","Cascades","regular","2019"
"LA","SD","Aviators","Growlers",18,20,2019-06-01,"2019-06-01-SD-LA","Growlers","Aviators","regular","2019"
"DET","PIT","Mechanix","Thunderbirds",12,17,2019-06-01,"2019-06-01-PIT-DET","Thunderbirds","Mechanix","regular","2019"
"DC","NY","Breeze","Empire",19,20,2019-06-01,"2019-06-01-NY-DC","Empire","Breeze","regular","2019"
"OTT","MTL","Outlaws","Royal",19,21,2019-06-01,"2019-06-01-MTL-OTT","Royal","Outlaws","regular","2019"
"MAD","IND","Radicals","AlleyCats",15,18,2019-06-01,"2019-06-01-IND-MAD","AlleyCats","Radicals","regular","2019"
"MIN","CHI","Wind Chill","Union",27,26,2019-06-01,"2019-06-01-CHI-MIN","Wind Chill","Union","regular","2019"
"TB","ATX","Cannons","Sol",24,16,2019-06-01,"2019-06-01-AUS-TB","Cannons","Sol","regular","2019"
"TOR","MTL","Rush","Royal",19,13,2019-06-02,"2019-06-02-MTL-TOR","Rush","Royal","regular","2019"
"ATL","ATX","Hustle","Sol",24,25,2019-06-02,"2019-06-02-AUS-ATL","Sol","Hustle","regular","2019"
"TB","DAL","Cannons","Legion",20,25,2019-06-14,"2019-06-14-DAL-TB","Legion","Cannons","regular","2019"
"DC","TOR","Breeze","Rush",23,22,2019-06-15,"2019-06-15-TOR-DC","Breeze","Rush","regular","2019"
"OAK","SEA","Spiders","Cascades",25,26,2019-06-15,"2019-06-15-SEA-SJ","Cascades","Spiders","regular","2019"
"NY","PHI","Empire","Phoenix",19,14,2019-06-15,"2019-06-15-PHI-NY","Empire","Phoenix","regular","2019"
"MTL","OTT","Royal","Outlaws",21,22,2019-06-15,"2019-06-15-OTT-MTL","Outlaws","Royal","regular","2019"
"MIN","MAD","Wind Chill","Radicals",21,19,2019-06-15,"2019-06-15-MAD-MIN","Wind Chill","Radicals","regular","2019"
"SD","LA","Growlers","Aviators",17,18,2019-06-15,"2019-06-15-LA-SD","Aviators","Growlers","regular","2019"
"CAR","DAL","Flyers","Legion",27,18,2019-06-15,"2019-06-15-DAL-RAL","Flyers","Legion","regular","2019"
"CHI","DET","Union","Mechanix",24,16,2019-06-16,"2019-06-16-DET-CHI","Union","Mechanix","regular","2019"
"PHI","DC","Phoenix","Breeze",16,21,2019-06-16,"2019-06-16-DC-PHI","Breeze","Phoenix","regular","2019"
"MTL","TOR","Royal","Rush",23,22,2019-06-22,"2019-06-22-TOR-MTL","Royal","Rush","regular","2019"
"DAL","TB","Legion","Cannons",29,22,2019-06-22,"2019-06-22-TB-DAL","Legion","Cannons","regular","2019"
"SEA","SD","Cascades","Growlers",25,30,2019-06-22,"2019-06-22-SD-SEA","Growlers","Cascades","regular","2019"
"DC","PHI","Breeze","Phoenix",21,18,2019-06-22,"2019-06-22-PHI-DC","Breeze","Phoenix","regular","2019"
"CAR","NY","Flyers","Empire",24,25,2019-06-22,"2019-06-22-NY-RAL","Empire","Flyers","regular","2019"
"IND","MIN","AlleyCats","Wind Chill",24,23,2019-06-22,"2019-06-22-MIN-IND","AlleyCats","Wind Chill","regular","2019"
"PIT","MAD","Thunderbirds","Radicals",21,20,2019-06-22,"2019-06-22-MAD-PIT","Thunderbirds","Radicals","regular","2019"
"OAK","LA","Spiders","Aviators",27,31,2019-06-22,"2019-06-22-LA-SJ","Aviators","Spiders","regular","2019"
"DET","CHI","Mechanix","Union",11,24,2019-06-22,"2019-06-22-CHI-DET","Union","Mechanix","regular","2019"
"OTT","TOR","Outlaws","Rush",17,22,2019-06-23,"2019-06-23-TOR-OTT","Rush","Outlaws","regular","2019"
"ATX","TB","Sol","Cannons",23,14,2019-06-23,"2019-06-23-TB-AUS","Sol","Cannons","regular","2019"
"MAD","CHI","Radicals","Union",18,21,2019-06-28,"2019-06-28-CHI-MAD","Union","Radicals","regular","2019"
"SD","SEA","Growlers","Cascades",26,25,2019-06-29,"2019-06-29-SEA-SD","Growlers","Cascades","regular","2019"
"TB","CAR","Cannons","Flyers",20,22,2019-06-29,"2019-06-29-RAL-TB","Flyers","Cannons","regular","2019"
"TOR","PHI","Rush","Phoenix",24,26,2019-06-29,"2019-06-29-PHI-TOR","Phoenix","Rush","regular","2019"
"MTL","NY","Royal","Empire",19,22,2019-06-29,"2019-06-29-NY-MTL","Empire","Royal","regular","2019"
"PIT","IND","Thunderbirds","AlleyCats",20,23,2019-06-29,"2019-06-29-IND-PIT","AlleyCats","Thunderbirds","regular","2019"
"MIN","DET","Wind Chill","Mechanix",27,12,2019-06-29,"2019-06-29-DET-MIN","Wind Chill","Mechanix","regular","2019"
"DAL","ATL","Legion","Hustle",18,15,2019-06-29,"2019-06-29-ATL-DAL","Legion","Hustle","regular","2019"
"LA","SEA","Aviators","Cascades",27,14,2019-06-30,"2019-06-30-SEA-LA","Aviators","Cascades","regular","2019"
"OTT","NY","Outlaws","Empire",23,27,2019-06-30,"2019-06-30-NY-OTT","Empire","Outlaws","regular","2019"
"CHI","DET","Union","Mechanix",12,6,2019-06-30,"2019-06-30-DET-CHI","Union","Mechanix","regular","2019"
"ATX","ATL","Sol","Hustle",21,22,2019-06-30,"2019-06-30-ATL-AUS","Hustle","Sol","regular","2019"
"MTL","OTT","Royal","Outlaws",25,22,2019-07-04,"2019-07-04-OTT-MTL","Royal","Outlaws","regular","2019"
"CAR","DAL","Flyers","Legion",22,15,2019-07-05,"2019-07-05-DAL-RAL","Flyers","Legion","regular","2019"
"OAK","SD","Spiders","Growlers",20,26,2019-07-06,"2019-07-06-SD-SJ","Growlers","Spiders","regular","2019"
"DET","PIT","Mechanix","Thunderbirds",23,24,2019-07-06,"2019-07-06-PIT-DET","Thunderbirds","Mechanix","regular","2019"
"PHI","NY","Phoenix","Empire",20,22,2019-07-06,"2019-07-06-NY-PHI","Empire","Phoenix","regular","2019"
"MAD","MIN","Radicals","Wind Chill",22,17,2019-07-06,"2019-07-06-MIN-MAD","Radicals","Wind Chill","regular","2019"
"SEA","LA","Cascades","Aviators",23,31,2019-07-06,"2019-07-06-LA-SEA","Aviators","Cascades","regular","2019"
"TOR","DC","Rush","Breeze",26,21,2019-07-06,"2019-07-06-DC-TOR","Rush","Breeze","regular","2019"
"ATL","DAL","Hustle","Legion",23,19,2019-07-06,"2019-07-06-DAL-ATL","Hustle","Legion","regular","2019"
"IND","CHI","AlleyCats","Union",24,21,2019-07-06,"2019-07-06-CHI-IND","AlleyCats","Union","regular","2019"
"CAR","TB","Flyers","Cannons",25,24,2019-07-13,"2019-07-13-TB-RAL","Flyers","Cannons","regular","2019"
"CHI","PIT","Union","Thunderbirds",16,29,2019-07-13,"2019-07-13-PIT-CHI","Thunderbirds","Union","regular","2019"
"OTT","PHI","Outlaws","Phoenix",20,19,2019-07-13,"2019-07-13-PHI-OTT","Outlaws","Phoenix","regular","2019"
"IND","PIT","AlleyCats","Thunderbirds",17,25,2019-07-14,"2019-07-14-PIT-IND","Thunderbirds","AlleyCats","regular","2019"
"MTL","PHI","Royal","Phoenix",20,21,2019-07-14,"2019-07-14-PHI-MTL","Phoenix","Royal","regular","2019"
"MAD","DET","Radicals","Mechanix",33,9,2019-07-14,"2019-07-14-DET-MAD","Radicals","Mechanix","regular","2019"
"SD","LA","Growlers","Aviators",25,21,2019-07-20,"2019-07-20-LA-SD","Growlers","Aviators","playoff","2019"
"TOR","DC","Rush","Breeze",22,21,2019-07-20,"2019-07-20-DC-TOR","Rush","Breeze","playoff","2019"
"PIT","CHI","Thunderbirds","Union",21,20,2019-07-20,"2019-07-20-CHI-PIT","Thunderbirds","Union","playoff","2019"
"NY","TOR","Empire","Rush",19,16,2019-07-21,"2019-07-21-TOR-NY","Empire","Rush","playoff","2019"
"IND","PIT","AlleyCats","Thunderbirds",23,17,2019-07-27,"2019-07-27-PIT-IND","AlleyCats","Thunderbirds","playoff","2019"
"CAR","DAL","Flyers","Legion",17,21,2019-07-27,"2019-07-27-DAL-RAL","Legion","Flyers","playoff","2019"
"NY","IND","Empire","AlleyCats",17,15,2019-08-10,"2019-08-10-IND-NY","Empire","AlleyCats","semi","2019"
"SD","DAL","Growlers","Legion",18,23,2019-08-10,"2019-08-10-DAL-SD","Legion","Growlers","semi","2019"
"NY","DAL","Empire","Legion",26,22,2019-08-11,"2019-08-11-DAL-NY","Empire","Legion","championship","2019"
"PHI","TB","Phoenix","Cannons",21,16,2021-06-04,"2021-06-04-TB-PHI","Phoenix","Cannons","regular","2021"
"MAD","MIN","Radicals","Wind Chill",18,20,2021-06-04,"2021-06-04-MIN-MAD","Wind Chill","Radicals","regular","2021"
"IND","DET","AlleyCats","Mechanix",30,21,2021-06-04,"2021-06-04-DET-IND","AlleyCats","Mechanix","regular","2021"
"NY","DC","Empire","Breeze",19,18,2021-06-04,"2021-06-04-DC-NY","Empire","Breeze","regular","2021"
"DC","TB","Breeze","Cannons",24,10,2021-06-05,"2021-06-05-TB-DC","Breeze","Cannons","regular","2021"
"SEA","OAK","Cascades","Spiders",24,21,2021-06-05,"2021-06-05-SJ-SEA","Cascades","Spiders","regular","2021"
"LA","SD","Aviators","Growlers",16,19,2021-06-05,"2021-06-05-SD-LA","Growlers","Aviators","regular","2021"
"ATL","CAR","Hustle","Flyers",19,18,2021-06-05,"2021-06-05-RAL-ATL","Hustle","Flyers","regular","2021"
"DET","MAD","Mechanix","Radicals",10,34,2021-06-05,"2021-06-05-MAD-DET","Radicals","Mechanix","regular","2021"
"CHI","IND","Union","AlleyCats",20,12,2021-06-05,"2021-06-05-IND-CHI","Union","AlleyCats","regular","2021"
"PIT","BOS","Thunderbirds","Glory",21,29,2021-06-05,"2021-06-05-BOS-PIT","Glory","Thunderbirds","regular","2021"
"BOS","ATL","Glory","Hustle",19,21,2021-06-11,"2021-06-11-ATL-BOS","Hustle","Glory","regular","2021"
"OAK","SEA","Spiders","Cascades",20,19,2021-06-12,"2021-06-12-SEA-SJ","Spiders","Cascades","regular","2021"
"TB","PIT","Cannons","Thunderbirds",18,15,2021-06-12,"2021-06-12-PIT-TB","Cannons","Thunderbirds","regular","2021"
"CHI","MIN","Union","Wind Chill",23,18,2021-06-12,"2021-06-12-MIN-CHI","Union","Wind Chill","regular","2021"
"IND","DET","AlleyCats","Mechanix",28,16,2021-06-12,"2021-06-12-DET-IND","AlleyCats","Mechanix","regular","2021"
"CAR","DC","Flyers","Breeze",24,25,2021-06-12,"2021-06-12-DC-RAL","Breeze","Flyers","regular","2021"
"ATX","DAL","Sol","Legion",24,23,2021-06-12,"2021-06-12-DAL-AUS","Sol","Legion","regular","2021"
"SD","LA","Growlers","Aviators",18,20,2021-06-13,"2021-06-13-LA-SD","Aviators","Growlers","regular","2021"
"OAK","SD","Spiders","Growlers",16,23,2021-06-18,"2021-06-18-SD-SJ","Growlers","Spiders","regular","2021"
"PIT","NY","Thunderbirds","Empire",19,24,2021-06-18,"2021-06-18-NY-PIT","Empire","Thunderbirds","regular","2021"
"MIN","MAD","Wind Chill","Radicals",25,19,2021-06-18,"2021-06-18-MAD-MIN","Wind Chill","Radicals","regular","2021"
"DAL","LA","Legion","Aviators",20,12,2021-06-18,"2021-06-18-LA-DAL","Legion","Aviators","regular","2021"
"DC","BOS","Breeze","Glory",32,20,2021-06-18,"2021-06-18-BOS-DC","Breeze","Glory","regular","2021"
"PHI","PIT","Phoenix","Thunderbirds",27,18,2021-06-19,"2021-06-19-PIT-PHI","Phoenix","Thunderbirds","regular","2021"
"ATX","LA","Sol","Aviators",22,20,2021-06-19,"2021-06-19-LA-AUS","Sol","Aviators","regular","2021"
"DET","CHI","Mechanix","Union",13,30,2021-06-19,"2021-06-19-CHI-DET","Union","Mechanix","regular","2021"
"CAR","BOS","Flyers","Glory",27,24,2021-06-19,"2021-06-19-BOS-RAL","Flyers","Glory","regular","2021"
"TB","ATL","Cannons","Hustle",13,24,2021-06-19,"2021-06-19-ATL-TB","Hustle","Cannons","regular","2021"
"SEA","SD","Cascades","Growlers",16,18,2021-06-20,"2021-06-20-SD-SEA","Growlers","Cascades","regular","2021"
"MAD","IND","Radicals","AlleyCats",24,20,2021-06-20,"2021-06-20-IND-MAD","Radicals","AlleyCats","regular","2021"
"BOS","TB","Glory","Cannons",24,17,2021-06-25,"2021-06-25-TB-BOS","Glory","Cannons","regular","2021"
"CAR","PHI","Flyers","Phoenix",23,11,2021-06-25,"2021-06-25-PHI-RAL","Flyers","Phoenix","regular","2021"
"LA","DAL","Aviators","Legion",16,21,2021-06-25,"2021-06-25-DAL-LA","Legion","Aviators","regular","2021"
"SEA","ATX","Cascades","Sol",28,24,2021-06-25,"2021-06-25-AUS-SEA","Cascades","Sol","regular","2021"
"NY","TB","Empire","Cannons",24,18,2021-06-26,"2021-06-26-TB-NY","Empire","Cannons","regular","2021"
"ATL","PHI","Hustle","Phoenix",24,17,2021-06-26,"2021-06-26-PHI-ATL","Hustle","Phoenix","regular","2021"
"MIN","DET","Wind Chill","Mechanix",29,17,2021-06-26,"2021-06-26-DET-MIN","Wind Chill","Mechanix","regular","2021"
"SD","DAL","Growlers","Legion",21,20,2021-06-26,"2021-06-26-DAL-SD","Growlers","Legion","regular","2021"
"IND","CHI","AlleyCats","Union",20,28,2021-06-26,"2021-06-26-CHI-IND","Union","AlleyCats","regular","2021"
"OAK","ATX","Spiders","Sol",28,23,2021-06-26,"2021-06-26-AUS-SJ","Spiders","Sol","regular","2021"
"MAD","DET","Radicals","Mechanix",29,18,2021-06-27,"2021-06-27-DET-MAD","Radicals","Mechanix","regular","2021"
"ATX","SEA","Sol","Cascades",23,16,2021-07-02,"2021-07-02-SEA-AUS","Sol","Cascades","regular","2021"
"DC","NY","Breeze","Empire",20,17,2021-07-02,"2021-07-02-NY-DC","Breeze","Empire","regular","2021"
"CHI","MAD","Union","Radicals",18,15,2021-07-02,"2021-07-02-MAD-CHI","Union","Radicals","regular","2021"
"DAL","SEA","Legion","Cascades",24,16,2021-07-03,"2021-07-03-SEA-DAL","Legion","Cascades","regular","2021"
"TB","CAR","Cannons","Flyers",15,29,2021-07-03,"2021-07-03-RAL-TB","Flyers","Cannons","regular","2021"
"PIT","PHI","Thunderbirds","Phoenix",23,20,2021-07-03,"2021-07-03-PHI-PIT","Thunderbirds","Phoenix","regular","2021"
"IND","MAD","AlleyCats","Radicals",22,26,2021-07-03,"2021-07-03-MAD-IND","Radicals","AlleyCats","regular","2021"
"NY","PHI","Empire","Phoenix",27,20,2021-07-09,"2021-07-09-PHI-NY","Empire","Phoenix","regular","2021"
"DAL","ATX","Legion","Sol",16,17,2021-07-09,"2021-07-09-AUS-DAL","Sol","Legion","regular","2021"
"CAR","TB","Flyers","Cannons",31,19,2021-07-10,"2021-07-10-TB-RAL","Flyers","Cannons","regular","2021"
"BOS","PHI","Glory","Phoenix",22,23,2021-07-10,"2021-07-10-PHI-BOS","Phoenix","Glory","regular","2021"
"IND","MIN","AlleyCats","Wind Chill",18,25,2021-07-10,"2021-07-10-MIN-IND","Wind Chill","AlleyCats","regular","2021"
"ATL","DC","Hustle","Breeze",14,19,2021-07-10,"2021-07-10-DC-ATL","Breeze","Hustle","regular","2021"
"MAD","CHI","Radicals","Union",19,16,2021-07-10,"2021-07-10-CHI-MAD","Radicals","Union","regular","2021"
"DAL","ATX","Legion","Sol",21,20,2021-07-10,"2021-07-10-AUS-DAL","Legion","Sol","regular","2021"
"CHI","MIN","Union","Wind Chill",18,20,2021-07-11,"2021-07-11-MIN-CHI","Wind Chill","Union","regular","2021"
"SEA","DAL","Cascades","Legion",22,18,2021-07-16,"2021-07-16-DAL-SEA","Cascades","Legion","regular","2021"
"PHI","ATL","Phoenix","Hustle",15,20,2021-07-16,"2021-07-16-ATL-PHI","Hustle","Phoenix","regular","2021"
"PIT","CAR","Thunderbirds","Flyers",16,27,2021-07-17,"2021-07-17-RAL-PIT","Flyers","Thunderbirds","regular","2021"
"MAD","IND","Radicals","AlleyCats",17,16,2021-07-17,"2021-07-17-IND-MAD","Radicals","AlleyCats","regular","2021"
"MIN","DET","Wind Chill","Mechanix",25,12,2021-07-17,"2021-07-17-DET-MIN","Wind Chill","Mechanix","regular","2021"
"OAK","DAL","Spiders","Legion",20,23,2021-07-17,"2021-07-17-DAL-SJ","Legion","Spiders","regular","2021"
"LA","ATX","Aviators","Sol",20,21,2021-07-17,"2021-07-17-AUS-LA","Sol","Aviators","regular","2021"
"DC","ATL","Breeze","Hustle",13,17,2021-07-17,"2021-07-17-ATL-DC","Hustle","Breeze","regular","2021"
"CHI","IND","Union","AlleyCats",24,18,2021-07-18,"2021-07-18-IND-CHI","Union","AlleyCats","regular","2021"
"SD","ATX","Growlers","Sol",21,20,2021-07-18,"2021-07-18-AUS-SD","Growlers","Sol","regular","2021"
"DAL","SD","Legion","Growlers",19,15,2021-07-23,"2021-07-23-SD-DAL","Legion","Growlers","regular","2021"
"SEA","LA","Cascades","Aviators",16,21,2021-07-23,"2021-07-23-LA-SEA","Aviators","Cascades","regular","2021"
"OTT","TOR","Outlaws","Rush",27,24,2021-07-24,"2021-07-24-TOR-OTT","Outlaws","Rush","regular","2021"
"ATX","SD","Sol","Growlers",17,21,2021-07-24,"2021-07-24-SD-AUS","Growlers","Sol","regular","2021"
"ATL","NY","Hustle","Empire",22,21,2021-07-24,"2021-07-24-NY-ATL","Hustle","Empire","regular","2021"
"OAK","LA","Spiders","Aviators",18,20,2021-07-24,"2021-07-24-LA-SJ","Aviators","Spiders","regular","2021"
"DET","IND","Mechanix","AlleyCats",13,18,2021-07-24,"2021-07-24-IND-DET","AlleyCats","Mechanix","regular","2021"
"MIN","CHI","Wind Chill","Union",16,20,2021-07-24,"2021-07-24-CHI-MIN","Union","Wind Chill","regular","2021"
"TB","BOS","Cannons","Glory",23,26,2021-07-24,"2021-07-24-BOS-TB","Glory","Cannons","regular","2021"
"MTL","OTT","Royal","Outlaws",19,26,2021-07-25,"2021-07-25-OTT-MTL","Outlaws","Royal","regular","2021"
"CAR","PIT","Flyers","Thunderbirds",20,17,2021-07-30,"2021-07-30-PIT-RAL","Flyers","Thunderbirds","regular","2021"
"MAD","CHI","Radicals","Union",18,23,2021-07-30,"2021-07-30-CHI-MAD","Union","Radicals","regular","2021"
"ATX","OAK","Sol","Spiders",25,15,2021-07-31,"2021-07-31-SJ-AUS","Sol","Spiders","regular","2021"
"SD","SEA","Growlers","Cascades",21,20,2021-07-31,"2021-07-31-SEA-SD","Growlers","Cascades","regular","2021"
"ATL","PIT","Hustle","Thunderbirds",27,22,2021-07-31,"2021-07-31-PIT-ATL","Hustle","Thunderbirds","regular","2021"
"DC","PHI","Breeze","Phoenix",22,12,2021-07-31,"2021-07-31-PHI-DC","Breeze","Phoenix","regular","2021"
"TB","NY","Cannons","Empire",18,25,2021-07-31,"2021-07-31-NY-TB","Empire","Cannons","regular","2021"
"DET","MAD","Mechanix","Radicals",15,23,2021-07-31,"2021-07-31-MAD-DET","Radicals","Mechanix","regular","2021"
"MIN","IND","Wind Chill","AlleyCats",17,16,2021-07-31,"2021-07-31-IND-MIN","Wind Chill","AlleyCats","regular","2021"
"DAL","OAK","Legion","Spiders",15,14,2021-08-01,"2021-08-01-SJ-DAL","Legion","Spiders","regular","2021"
"LA","SEA","Aviators","Cascades",20,15,2021-08-01,"2021-08-01-SEA-LA","Aviators","Cascades","regular","2021"
"BOS","CAR","Glory","Flyers",18,19,2021-08-06,"2021-08-06-RAL-BOS","Flyers","Glory","regular","2021"
"PHI","DC","Phoenix","Breeze",13,20,2021-08-06,"2021-08-06-DC-PHI","Breeze","Phoenix","regular","2021"
"MTL","TOR","Royal","Rush",18,16,2021-08-07,"2021-08-07-TOR-MTL","Royal","Rush","regular","2021"
"ATL","TB","Hustle","Cannons",20,21,2021-08-07,"2021-08-07-TB-ATL","Cannons","Hustle","regular","2021"
"SEA","OAK","Cascades","Spiders",15,23,2021-08-07,"2021-08-07-SJ-SEA","Spiders","Cascades","regular","2021"
"NY","CAR","Empire","Flyers",24,23,2021-08-07,"2021-08-07-RAL-NY","Empire","Flyers","regular","2021"
"SD","LA","Growlers","Aviators",24,17,2021-08-07,"2021-08-07-LA-SD","Growlers","Aviators","regular","2021"
"CHI","DET","Union","Mechanix",20,16,2021-08-07,"2021-08-07-DET-CHI","Union","Mechanix","regular","2021"
"ATX","DAL","Sol","Legion",22,23,2021-08-07,"2021-08-07-DAL-AUS","Legion","Sol","regular","2021"
"OTT","MTL","Outlaws","Royal",18,22,2021-08-08,"2021-08-08-MTL-OTT","Royal","Outlaws","regular","2021"
"PIT","DC","Thunderbirds","Breeze",16,25,2021-08-08,"2021-08-08-DC-PIT","Breeze","Thunderbirds","regular","2021"
"MTL","OTT","Royal","Outlaws",18,16,2021-08-12,"2021-08-12-OTT-MTL","Royal","Outlaws","regular","2021"
"OAK","SEA","Spiders","Cascades",20,16,2021-08-13,"2021-08-13-SEA-SJ","Spiders","Cascades","regular","2021"
"BOS","PIT","Glory","Thunderbirds",26,20,2021-08-13,"2021-08-13-PIT-BOS","Glory","Thunderbirds","regular","2021"
"PHI","NY","Phoenix","Empire",19,20,2021-08-13,"2021-08-13-NY-PHI","Empire","Phoenix","regular","2021"
"LA","SD","Aviators","Growlers",17,21,2021-08-14,"2021-08-14-SD-LA","Growlers","Aviators","regular","2021"
"NY","PIT","Empire","Thunderbirds",20,16,2021-08-14,"2021-08-14-PIT-NY","Empire","Thunderbirds","regular","2021"
"TOR","MTL","Rush","Royal",19,20,2021-08-14,"2021-08-14-MTL-TOR","Royal","Rush","regular","2021"
"DET","MIN","Mechanix","Wind Chill",15,24,2021-08-14,"2021-08-14-MIN-DET","Wind Chill","Mechanix","regular","2021"
"CAR","ATL","Flyers","Hustle",20,18,2021-08-14,"2021-08-14-ATL-RAL","Flyers","Hustle","regular","2021"
"TOR","OTT","Rush","Outlaws",23,21,2021-08-15,"2021-08-15-OTT-TOR","Rush","Outlaws","regular","2021"
"IND","MIN","AlleyCats","Wind Chill",19,23,2021-08-15,"2021-08-15-MIN-IND","Wind Chill","AlleyCats","regular","2021"
"SD","OAK","Growlers","Spiders",24,21,2021-08-20,"2021-08-20-SJ-SD","Growlers","Spiders","regular","2021"
"NY","BOS","Empire","Glory",25,21,2021-08-20,"2021-08-20-BOS-NY","Empire","Glory","regular","2021"
"MTL","TOR","Royal","Rush",25,23,2021-08-21,"2021-08-21-TOR-MTL","Royal","Rush","regular","2021"
"LA","OAK","Aviators","Spiders",21,20,2021-08-21,"2021-08-21-SJ-LA","Aviators","Spiders","regular","2021"
"DC","CAR","Breeze","Flyers",22,21,2021-08-21,"2021-08-21-RAL-DC","Breeze","Flyers","regular","2021"
"DET","CHI","Mechanix","Union",19,29,2021-08-21,"2021-08-21-CHI-DET","Union","Mechanix","regular","2021"
"PHI","BOS","Phoenix","Glory",19,22,2021-08-21,"2021-08-21-BOS-PHI","Glory","Phoenix","regular","2021"
"PIT","ATL","Thunderbirds","Hustle",25,26,2021-08-21,"2021-08-21-ATL-PIT","Hustle","Thunderbirds","regular","2021"
"OTT","MTL","Outlaws","Royal",25,24,2021-08-22,"2021-08-22-MTL-OTT","Outlaws","Royal","regular","2021"
